Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2021-11-23 05:00:00+00:00,157.51687668201387,158.18167763297342,155.5029467463392,157.80039978027344,96041900,0.0,0.0,152.97786167689733,147.06377512613932,144.75567372639975,0.0024219170210866,0.0761383832107707,0.1422908673345857,0.0104020595761738,0.0110091475022942,96561300.0,0.9946210334782154,77.02883827893983,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-11-24 05:00:00+00:00,157.15516717862224,158.51408217991855,156.06998937776268,158.3185577392578,69463600,0.0,0.0,154.6454336983817,147.75579020182292,144.9318798489041,0.0032836289369726,0.0796001233226399,0.150921330297211,0.009919854511934,0.0108881590953955,98024271.42857143,0.7086367385103893,79.85085982837698,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-11-26 05:00:00+00:00,156.001556326016,156.8618668141861,152.8633347292546,153.3032684326172,76959800,0.0,0.0,155.45687212262834,148.1878901163737,145.06048380533855,-0.0316784676304374,0.0384768043938406,0.0923683369321999,0.0190890591832593,0.0123680782951511,100553357.14285716,0.7653628102208706,61.84157927602307,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-11-29 05:00:00+00:00,155.8060160344783,157.58532267329434,155.2389847402696,156.6565704345703,88748200,0.0,0.0,156.39959280831474,148.69662373860675,145.21118435329862,0.0218736497677936,0.0439767667225601,0.1079391489757548,0.0197011995084467,0.012817579300587,100544957.14285716,0.8826718168858934,68.88974993579572,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-11-30 05:00:00+00:00,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100,0.0,0.0,157.4372841971261,149.31460673014325,145.39778696695964,0.0315775991085696,0.0470640145260439,0.1295888569735159,0.0202970026889588,0.0137347599970804,105719300.0,1.6463228568482766,73.65329628445215,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-01 05:00:00+00:00,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,152052500,0.0,0.0,158.0266592843192,149.8434046427409,145.5739754570855,-0.003206260956991,0.0262846270361747,0.109239720611838,0.0200372020386817,0.0136389055754246,110683142.85714284,1.373763845830182,79.80191806018063,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-02 05:00:00+00:00,155.19014164372396,160.52803264766237,154.27116024660182,160.09786987304688,136739200,0.0,0.0,158.40933445521765,150.3230183919271,145.76323699951172,-0.0061296496200962,0.0170165212039872,0.098747279226617,0.0203985547107654,0.0137530673226248,113436185.71428572,1.2054284013428318,77.18101127265811,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-03 05:00:00+00:00,160.35202051883033,161.27100166043388,156.14817855062066,158.22076416015625,118023100,0.0,0.0,158.4693865094866,150.73290405273437,145.9510289510091,-0.011724738838681,0.0026638993340202,0.0842668337500658,0.0211066742708056,0.0140198729236029,116576357.14285716,1.012410259615249,70.40985132284534,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-06 05:00:00+00:00,160.61600581977925,164.12573463510114,160.60623481829575,161.62298583984375,107497000,0.0,0.0,158.94144766671317,151.2819035847982,146.16947445339628,0.0215030037160208,0.0208720199815624,0.1134663835798428,0.0225696191994716,0.0143369812136652,122009700.0,0.8810528998923856,73.56921086229374,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-07 05:00:00+00:00,165.2988844701773,167.7429772469704,164.57542763792551,167.35191345214844,120405400,0.0,0.0,160.94839695521765,152.02349344889322,146.4491921318902,0.0354462428876398,0.0916395662216829,0.1533221866439527,0.0193197183816808,0.0154368853280638,128216214.28571428,0.9390809163316206,77.00744667899583,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-08 05:00:00+00:00,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,116998900,0.0,0.0,163.02098519461495,152.87004954020182,146.77495659722223,0.0227829761820639,0.0926109746660179,0.1742267287982939,0.0193941024904099,0.0157786028241195,132252028.57142857,0.8846662033377398,77.84363444498001,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-09 05:00:00+00:00,170.9985052389604,172.79735388590385,170.03063915946248,170.6563262939453,108923700,0.0,0.0,164.3142591203962,153.71495310465494,147.0751446194119,-0.0029700157317408,0.0560193472831855,0.1744356417656858,0.0182061567848888,0.0157752887420555,122948542.85714284,0.885929165720665,73.90429026150233,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-10 05:00:00+00:00,171.29177949219212,175.61293309472177,170.78340409261324,175.43695068359375,115402700,0.0,0.0,166.36449977329798,154.59816029866536,147.43289099799262,0.0280131682983384,0.0890937136374709,0.1778977110904847,0.0188288671908908,0.0159131094984321,117712857.14285716,0.9803746404689376,75.45792255828947,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-13 05:00:00+00:00,177.06961358561998,178.0570365302883,171.6046261840087,171.8099365234375,153237000,0.0,0.0,168.03765215192522,155.4506042480469,147.7491458468967,-0.0206741746594631,0.0731556682151859,0.1748762985896041,0.0217868188923317,0.0160487901309712,120069685.71428572,1.2762338727581768,68.2358546032835,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-14 05:00:00+00:00,171.33089709564845,173.76521877848376,168.35888695654498,170.4314727783203,139380400,0.0,0.0,169.78203909737724,156.28443247477213,148.05767703586156,-0.0080231898865124,0.0771751336367203,0.1720219172585504,0.0211990302343909,0.0161124359164574,123120728.57142857,1.1320628266030637,65.6114096076775,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-15 05:00:00+00:00,171.19402728468987,175.48585340924998,168.4566405154073,175.2903289794922,131063300,0.0,0.0,171.73451668875558,157.2457310994466,148.42073788113063,0.0285091487033721,0.0845631150088499,0.1969183264937715,0.0219373494308004,0.0166539395979379,126487342.85714284,1.0361771940139917,68.94368848132063,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-16 05:00:00+00:00,175.27076132354634,177.08916675225177,166.9315188519041,168.40774536132812,150185800,0.0,0.0,171.8853498186384,157.92977549235027,148.7126405504015,-0.0392639095278855,0.0063090519098341,0.1387641453405756,0.0262958302005798,0.0185801631177422,130741685.71428572,1.148721612234725,66.18477402635025,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-17 05:00:00+00:00,166.1298274724243,169.59067037342322,165.89520416900396,167.31277465820312,195432700,0.0,0.0,171.3350764683315,158.59456736246744,148.9895565456814,-0.0065019022775685,-0.0225041361899661,0.1353320820014463,0.0245614405269586,0.0186328048725127,141946514.2857143,1.376805207112216,61.999072857855616,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-20 05:00:00+00:00,164.51676029378936,166.76532847471316,163.71510567618958,165.95388793945312,107499100,0.0,0.0,170.66329956054688,159.19646606445312,149.2185077243381,-0.008121834818208,-0.0275550192402039,0.1220915230661663,0.024637904534064,0.0187726870207801,141743000.0,0.7584085281107357,55.329336463087614,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-21 05:00:00+00:00,167.72343104614094,169.3267554134747,165.33799395674112,169.1214599609375,91185900,0.0,0.0,169.7610866001674,159.9313237508138,149.48037651909723,0.0190870612361913,-0.0359986348260603,0.1498937362761061,0.0228906314004536,0.0188782606092248,138283457.14285713,0.6594129325664614,59.24428097504404,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-22 05:00:00+00:00,169.170356225191,171.92730064327637,168.30025960227871,171.71221923828125,92135300,0.0,0.0,169.74712698800224,160.74048309326173,149.7491212632921,0.0153189268703224,-0.0005687522336225,0.1646446143114692,0.0228249790063868,0.0189681523514768,129554642.85714284,0.7111694183094283,62.88504052352266,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-23 05:00:00+00:00,171.91746810959268,172.89510508509778,171.35043687369296,172.3378448486328,68356600,0.0,0.0,170.01946585518974,161.664675394694,150.03490498860677,0.003643454223158,0.0111855635536994,0.1917251300660938,0.0225535996835891,0.0184038804107163,119408385.71428572,0.5724606324011463,66.10890038502302,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2021-12-27 05:00:00+00:00,173.12975263201184,176.3852860059842,173.1102106304085,176.29730224609375,74919600,0.0,0.0,170.16331917898995,162.72247873942058,150.4062255859375,0.022974973378242,0.0057446025257865,0.2195171379975753,0.0215357334931648,0.0186167863934036,111387857.14285716,0.6726011427252265,66.53448648452843,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
